id,question,pred,answer,answer_type,image
54,"Based on the visual assessment, is ""flat topped"" present in the image?",no,no,CLOSED,
56,"Is ""erythema"" visible in the image?",yes,yes,CLOSED,
57,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
59,"Does the image show any signs of ""atrophy""?",yes,yes,CLOSED,
60,"Does the image show any signs of ""purple""?",no,no,CLOSED,
64,"According to the image, is there any indication of ""dome-shaped""?",no,no,CLOSED,
65,"Does the image show any signs of ""erythema""?",yes,yes,CLOSED,
66,Can you identify the characteristics of the skin in this image?,"plaque,crust,scale,brown(hyperpigmentation)","papule,scale,brown(hyperpigmentation)",OPEN,
68,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
70,Describe the skin features visible in the picture.,"plaque,scale,erythema","plaque,scale,erythema",OPEN,
71,"According to the image, is there any indication of ""patch""?",no,no,CLOSED,
73,"Is ""bulla"" visible in the image?",no,no,CLOSED,
74,Can you recognize the skin disorder in this photo?,porokeratosis actinic,disseminated actinic porokeratosis,OPEN,
75,Provide a description of the skin features visible in the picture.,"plaque,erythema","plaque,telangiectasia,erythema",OPEN,
76,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
77,"According to the image, is there any indication of ""pustule""?",no,no,CLOSED,
78,"Did the image exhibit ""bulla""?",yes,yes,CLOSED,
79,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
80,"According to the image, is there any indication of ""erosion""?",yes,yes,CLOSED,
81,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
82,"Is ""black"" visible in the image?",yes,yes,CLOSED,
83,"According to the image, is there any indication of ""dome-shaped""?",yes,yes,CLOSED,
85,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
86,"Based on the visual assessment, is ""purple"" present in the image?",no,no,CLOSED,
87,Provide a description of the skin disorders visible in the picture.,erythema annulare centrifigum,erythema annulare centrifigum,OPEN,
88,"Based on the visual assessment, is ""erosion"" present in the image?",yes,yes,CLOSED,
89,"Based on the visual assessment, is ""translucent"" present in the image?",no,no,CLOSED,
92,"According to the image, is there any indication of ""papule""?",yes,yes,CLOSED,
94,List the skin disease(s) present in the captured photo.,actinic keratosis,actinic keratosis,OPEN,
95,"Does the image show any signs of ""papule""?",yes,yes,CLOSED,
96,"Based on the visual assessment, is ""exudate"" present in the image?",no,no,CLOSED,
99,"Does the image show any signs of ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
100,What specific features can you observe on the skin in the picture?,"papule,scale,erythema","papule,scale,erythema",OPEN,
101,"Does the image show any signs of ""plaque""?",yes,yes,CLOSED,
102,"Did the image exhibit ""pustule""?",no,no,CLOSED,
103,"Did the image exhibit ""black""?",no,no,CLOSED,
104,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
105,"Did the image exhibit ""crust""?",no,no,CLOSED,
107,Can you identify the characteristics of the skin in this image?,"papule,dome-shaped,brown(hyperpigmentation)","papule,pustule,dome-shaped,erythema",OPEN,
109,"Did the image exhibit ""purpura/petechiae""?",no,no,CLOSED,
111,Enumerate the dermatological conditions visible in the photo.,langerhans cell histiocytosis,langerhans cell histiocytosis,OPEN,
112,"Is ""scale"" visible in the image?",yes,yes,CLOSED,
113,Can you identify the characteristics of the skin in this image?,"nodule,telangiectasia,dome-shaped,erythema","papule,telangiectasia,erythema",OPEN,
114,"Does the image show any signs of ""papule""?",no,no,CLOSED,
115,Can you identify the characteristics of the skin in this image?,"plaque,brown(hyperpigmentation),black","plaque,brown(hyperpigmentation),erythema",OPEN,
118,Enumerate the distinctive skin traits visible in the photo.,"papule,erythema","papule,plaque,erythema",OPEN,
119,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
120,"According to the image, is there any indication of ""bulla""?",no,no,CLOSED,
124,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
125,"Is ""papule"" visible in the image?",yes,yes,CLOSED,
126,"According to the image, is there any indication of ""yellow""?",yes,yes,CLOSED,
127,"Does the image show any signs of ""acuminate""?",no,no,CLOSED,
128,Can you identify the characteristics of the skin in this image?,"plaque,erythema","plaque,erythema",OPEN,
129,"Does the image show any signs of ""xerosis""?",yes,yes,CLOSED,
130,"Based on the visual assessment, is ""scale"" present in the image?",yes,yes,CLOSED,
132,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
134,"Based on the visual assessment, is ""friable"" present in the image?",yes,yes,CLOSED,
136,"Did the image exhibit ""yellow""?",yes,yes,CLOSED,
137,Provide a description of the skin features visible in the picture.,"plaque,fissure,friable,purple,erythema","plaque,exudate,fissure,friable,erythema",OPEN,
139,"Based on the visual assessment, is ""do not consider this image"" present in the image?",no,no,CLOSED,
140,Identify and describe any skin ailments in the image.,xeroderma pigmentosum,xeroderma pigmentosum,OPEN,
141,"Based on the visual assessment, is ""papule"" present in the image?",yes,yes,CLOSED,
142,"According to the image, is there any indication of ""crust""?",yes,yes,CLOSED,
143,"Based on the visual assessment, is ""blue"" present in the image?",no,no,CLOSED,
144,"Based on the visual assessment, is ""vesicle"" present in the image?",yes,yes,CLOSED,
145,List any visible skin conditions in the captured photo.,neurofibromatosis,neurofibromatosis,OPEN,
146,Can you recognize the skin disorder in this photo?,nevus sebaceous of jadassohn,nevus sebaceous of jadassohn,OPEN,
147,Identify and describe the skin features captured in this photo.,"plaque,scar,brown(hyperpigmentation)","plaque,scale,brown(hyperpigmentation),erythema",OPEN,
149,"Is ""comedo"" visible in the image?",no,no,CLOSED,
150,Enumerate the distinctive skin traits visible in the photo.,"plaque,erythema","plaque,erythema",OPEN,
152,Describe the dermatological condition visible in the image.,actinic keratosis,actinic keratosis,OPEN,
153,"Did the image exhibit ""black""?",no,no,CLOSED,
155,"Did the image exhibit ""papule""?",yes,yes,CLOSED,
156,"Does the image show any signs of ""yellow""?",no,no,CLOSED,
157,Comment on the dermatological conditions present in the image.,psoriasis,psoriasis,OPEN,
158,"Based on the visual assessment, is ""exudate"" present in the image?",no,no,CLOSED,
159,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
160,"Does the image show any signs of ""lichenification""?",no,no,CLOSED,
161,Enumerate the distinctive skin traits visible in the photo.,"plaque,ulcer,crust,erythema","plaque,ulcer,yellow,erythema",OPEN,
163,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
164,"Did the image exhibit ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
166,Can you recognize the skin disorder in this photo?,lichen planus,lichen planus,OPEN,
167,"Is ""patch"" visible in the image?",yes,yes,CLOSED,
168,"Did the image exhibit ""papule""?",yes,yes,CLOSED,
169,Identify the skin disease shown in the picture.,neurofibromatosis,neurofibromatosis,OPEN,
170,"Does the image show any signs of ""warty/papillomatous""?",no,no,CLOSED,
171,"Is ""patch"" visible in the image?",yes,yes,CLOSED,
172,"According to the image, is there any indication of ""patch""?",yes,yes,CLOSED,
174,"Did the image exhibit ""papule""?",yes,yes,CLOSED,
176,"According to the image, is there any indication of ""fissure""?",no,no,CLOSED,
178,"Does the image show any signs of ""pigmented""?",no,no,CLOSED,
179,"Based on the visual assessment, is ""plaque"" present in the image?",yes,yes,CLOSED,
180,What specific features can you observe on the skin in the picture?,"plaque,friable,exophytic/fungating,erythema","nodule,exudate,friable,exophytic/fungating,erythema",OPEN,
181,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
182,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
183,"According to the image, is there any indication of ""scar""?",yes,yes,CLOSED,
184,"Based on the visual assessment, is ""umbilicated"" present in the image?",yes,yes,CLOSED,
185,Identify the skin disease shown in the picture.,squamous cell carcinoma,squamous cell carcinoma,OPEN,
187,"Based on the visual assessment, is ""papule"" present in the image?",yes,yes,CLOSED,
189,"Did the image exhibit ""gray""?",no,no,CLOSED,
193,Provide details about the skin disease captured in the picture.,pityriasis rosea,pityriasis rosea,OPEN,
194,"Does the image show any signs of ""fissure""?",no,no,CLOSED,
195,"Did the image exhibit ""erythema""?",yes,yes,CLOSED,
196,"Did the image exhibit ""black""?",no,no,CLOSED,
197,"Does the image show any signs of ""erythema""?",yes,yes,CLOSED,
198,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
199,"According to the image, is there any indication of ""acuminate""?",no,no,CLOSED,
201,What skin condition is depicted in the image?,basal cell carcinoma,basal cell carcinoma,OPEN,
202,"Did the image exhibit ""exophytic/fungating""?",no,no,CLOSED,
203,Enumerate the distinctive skin traits visible in the photo.,"plaque,crust,yellow,erythema","plaque,crust,yellow,erythema",OPEN,
204,"Based on the visual assessment, is ""exudate"" present in the image?",no,no,CLOSED,
205,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
206,"Based on the visual assessment, is ""burrow"" present in the image?",no,no,CLOSED,
207,"Does the image show any signs of ""papule""?",yes,yes,CLOSED,
208,"Based on the visual assessment, is ""plaque"" present in the image?",yes,yes,CLOSED,
209,"According to the image, is there any indication of ""xerosis""?",no,no,CLOSED,
210,"According to the image, is there any indication of ""black""?",yes,yes,CLOSED,
212,"Does the image show any signs of ""bulla""?",no,no,CLOSED,
213,"Does the image show any signs of ""scale""?",yes,yes,CLOSED,
214,"Did the image exhibit ""erythema""?",yes,yes,CLOSED,
215,"Does the image show any signs of ""bulla""?",no,no,CLOSED,
217,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
218,Identify the skin disease shown in the picture.,necrobiosis lipoidica,necrobiosis lipoidica,OPEN,
219,"Is ""poikiloderma"" visible in the image?",no,no,CLOSED,
220,"According to the image, is there any indication of ""exudate""?",no,no,CLOSED,
221,"Does the image show any signs of ""plaque""?",yes,yes,CLOSED,
222,"Does the image show any signs of ""wheal""?",no,no,CLOSED,
223,"Based on the visual assessment, is ""scar"" present in the image?",no,no,CLOSED,
224,"Did the image exhibit ""flat topped""?",no,no,CLOSED,
226,"Does the image show any signs of ""erythema""?",yes,yes,CLOSED,
228,Describe the dermatological condition visible in the image.,halo nevus,halo nevus,OPEN,
229,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
231,List any visible skin conditions in the captured photo.,perioral dermatitis,perioral dermatitis,OPEN,
232,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
235,"Does the image show any signs of ""umbilicated""?",yes,yes,CLOSED,
236,"Based on the visual assessment, is ""excoriation"" present in the image?",yes,yes,CLOSED,
237,List the skin attributes captured in the photo.,"plaque,erythema","plaque,erythema",OPEN,
239,What can you tell about the skin features from the picture?,"plaque,crust,erythema","plaque,scale,erythema",OPEN,
240,"Does the image show any signs of ""yellow""?",no,no,CLOSED,
241,"According to the image, is there any indication of ""comedo""?",no,no,CLOSED,
243,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
244,Enumerate the skin diseases visible in this photo.,folliculitis,folliculitis,OPEN,
245,"Based on the visual assessment, is ""burrow"" present in the image?",no,no,CLOSED,
246,"Is ""purple"" visible in the image?",yes,yes,CLOSED,
248,Enumerate the distinctive skin traits visible in the photo.,"plaque,brown(hyperpigmentation)","patch,brown(hyperpigmentation)",OPEN,
249,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
250,Describe the dermatological condition visible in the image.,papilomatosis confluentes and reticulate,papilomatosis confluentes and reticulate,OPEN,
251,What specific features can you observe on the skin in the picture?,"papule,black","papule,plaque,black",OPEN,
252,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
254,"Did the image exhibit ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
260,What type of skin ailment can be observed in the picture?,scabies,scabies,OPEN,
261,What features are present on the skin in the image?,"papule,plaque,crust,brown(hyperpigmentation)","papule,crust,excoriation,brown(hyperpigmentation)",OPEN,
262,"Did the image exhibit ""papule""?",yes,yes,CLOSED,
263,"According to the image, is there any indication of ""lichenification""?",no,no,CLOSED,
265,"Does the image show any signs of ""papule""?",yes,yes,CLOSED,
267,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
268,"Based on the visual assessment, is ""nodule"" present in the image?",yes,yes,CLOSED,
269,"According to the image, is there any indication of ""comedo""?",no,no,CLOSED,
270,Provide details about the skin's appearance in the image.,"papule,plaque,crust,erosion,excoriation,erythema","papule,crust,excoriation,erythema",OPEN,
272,"Is ""macule"" visible in the image?",no,no,CLOSED,
273,"Based on the visual assessment, is ""black"" present in the image?",yes,yes,CLOSED,
274,"Does the image show any signs of ""plaque""?",yes,yes,CLOSED,
275,What skin disorder(s) can you identify in this image?,folliculitis,folliculitis,OPEN,
276,"Did the image exhibit ""lichenification""?",no,no,CLOSED,
277,Comment on the skin features present in the image.,"papule,plaque,scale,purple","papule,scale,brown(hyperpigmentation),purple",OPEN,
278,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
279,Describe the skin features visible in the picture.,"papule,brown(hyperpigmentation)","papule,dome-shaped,brown(hyperpigmentation)",OPEN,
280,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
281,"Does the image show any signs of ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
282,"According to the image, is there any indication of ""papule""?",yes,yes,CLOSED,
283,"Is ""yellow"" visible in the image?",yes,yes,CLOSED,
284,"Does the image show any signs of ""erythema""?",yes,yes,CLOSED,
285,"Does the image show any signs of ""plaque""?",yes,yes,CLOSED,
286,"According to the image, is there any indication of ""pedunculated""?",no,no,CLOSED,
287,"Did the image exhibit ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
288,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
289,"According to the image, is there any indication of ""atrophy""?",no,no,CLOSED,
290,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
291,"Did the image exhibit ""papule""?",yes,yes,CLOSED,
292,"Is ""induration"" visible in the image?",no,no,CLOSED,
293,"According to the image, is there any indication of ""exudate""?",no,no,CLOSED,
294,Enumerate the distinctive skin traits visible in the photo.,"plaque,scale,erythema","plaque,scale,erythema",OPEN,
295,"Does the image show any signs of ""salmon""?",no,no,CLOSED,
296,"According to the image, is there any indication of ""comedo""?",yes,yes,CLOSED,
297,"Is ""exophytic/fungating"" visible in the image?",no,no,CLOSED,
298,"Is ""scale"" visible in the image?",yes,yes,CLOSED,
299,"Based on the visual assessment, is ""papule"" present in the image?",yes,yes,CLOSED,
300,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
301,Identify and describe the skin features captured in this photo.,"plaque,crust,erythema","plaque,ulcer,crust,erythema",OPEN,
302,List the skin attributes captured in the photo.,"plaque,scale,erythema","papule,plaque,fissure,scale,erythema",OPEN,
303,"Is ""nodule"" visible in the image?",yes,yes,CLOSED,
306,"According to the image, is there any indication of ""papule""?",yes,yes,CLOSED,
308,Comment on the skin features present in the image.,"papule,patch,brown(hyperpigmentation),white(hypopigmentation)","patch,white(hypopigmentation)",OPEN,
309,Describe any noteworthy skin characteristics in the image.,"plaque,scale,brown(hyperpigmentation)","plaque,scale,brown(hyperpigmentation)",OPEN,
310,"According to the image, is there any indication of ""lichenification""?",no,no,CLOSED,
311,List the skin attributes captured in the photo.,"plaque,scale,erythema","plaque,scale,purple",OPEN,
312,"Does the image show any signs of ""yellow""?",yes,yes,CLOSED,
313,"Is ""do not consider this image"" visible in the image?",no,no,CLOSED,
314,"Based on the visual assessment, is ""burrow"" present in the image?",no,no,CLOSED,
315,"Did the image exhibit ""black""?",no,no,CLOSED,
316,"Based on the visual assessment, is ""scar"" present in the image?",yes,yes,CLOSED,
317,"According to the image, is there any indication of ""patch""?",yes,yes,CLOSED,
318,"Is ""induration"" visible in the image?",no,no,CLOSED,
319,"Is ""excoriation"" visible in the image?",no,no,CLOSED,
320,List the skin attributes captured in the photo.,"plaque,crust,erythema","plaque,crust,erythema",OPEN,
321,"Does the image show any signs of ""erythema""?",yes,yes,CLOSED,
322,List the skin disease(s) present in the captured photo.,squamous cell carcinoma,squamous cell carcinoma,OPEN,
323,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
324,"Does the image show any signs of ""erythema""?",yes,yes,CLOSED,
325,"Is ""xerosis"" visible in the image?",no,no,CLOSED,
327,Enumerate the dermatological conditions visible in the photo.,squamous cell carcinoma,squamous cell carcinoma,OPEN,
328,"According to the image, is there any indication of ""scar""?",yes,yes,CLOSED,
330,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
331,Identify and describe any skin ailments in the image.,actinic keratosis,actinic keratosis,OPEN,
332,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
333,Provide a description of the skin features visible in the picture.,"plaque,induration,erythema","plaque,induration,purple",OPEN,
334,"According to the image, is there any indication of ""yellow""?",yes,yes,CLOSED,
335,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
336,"Based on the visual assessment, is ""black"" present in the image?",no,no,CLOSED,
337,Can you recognize the skin disorder in this photo?,nematode infection,nematode infection,OPEN,
338,"Does the image show any signs of ""dome-shaped""?",yes,yes,CLOSED,
339,Describe the dermatological condition visible in the image.,neurofibromatosis,neurofibromatosis,OPEN,
340,Enumerate the dermatological conditions visible in the photo.,basal cell carcinoma,squamous cell carcinoma,OPEN,
342,Enumerate the distinctive skin traits visible in the photo.,"papule,plaque,purple","papule,plaque,purple",OPEN,
343,Enumerate the skin diseases visible in this photo.,lupus erythematosus,lupus erythematosus,OPEN,
344,Provide details about the skin disease captured in the picture.,neutrophilic dermatoses,neutrophilic dermatoses,OPEN,
345,"Based on the visual assessment, is ""ulcer"" present in the image?",yes,yes,CLOSED,
346,Describe any noteworthy skin characteristics in the image.,"plaque,erythema","plaque,erythema",OPEN,
347,"Did the image exhibit ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
348,"Based on the visual assessment, is ""white(hypopigmentation)"" present in the image?",no,no,CLOSED,
349,"Did the image exhibit ""erythema""?",yes,yes,CLOSED,
350,"Is ""erythema"" visible in the image?",yes,yes,CLOSED,
351,"Is ""plaque"" visible in the image?",yes,yes,CLOSED,
353,"Based on the visual assessment, is ""brown(hyperpigmentation)"" present in the image?",yes,yes,CLOSED,
354,"Did the image exhibit ""plaque""?",yes,yes,CLOSED,
355,"Based on the visual assessment, is ""plaque"" present in the image?",yes,yes,CLOSED,
356,"Does the image show any signs of ""erythema""?",yes,yes,CLOSED,
357,"According to the image, is there any indication of ""dome-shaped""?",yes,yes,CLOSED,
358,"Based on the visual assessment, is ""poikiloderma"" present in the image?",no,no,CLOSED,
359,"According to the image, is there any indication of ""papule""?",yes,yes,CLOSED,
360,What skin condition is depicted in the image?,lichen planus,lichen planus,OPEN,
361,"Did the image exhibit ""papule""?",no,no,CLOSED,
364,"Is ""erythema"" visible in the image?",yes,yes,CLOSED,
365,"Does the image show any signs of ""telangiectasia""?",no,no,CLOSED,
366,Enumerate the visible features on the skin in this photo.,"papule,plaque,brown(hyperpigmentation)","papule,brown(hyperpigmentation)",OPEN,
367,"Did the image exhibit ""scar""?",yes,yes,CLOSED,
368,"Did the image exhibit ""nodule""?",no,no,CLOSED,
370,"Did the image exhibit ""xerosis""?",no,no,CLOSED,
371,"According to the image, is there any indication of ""papule""?",yes,yes,CLOSED,
372,"Did the image exhibit ""patch""?",no,no,CLOSED,
373,Describe any noteworthy skin characteristics in the image.,"plaque,crust,telangiectasia,erythema","plaque,crust,erythema",OPEN,
374,"Does the image show any signs of ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
375,"Is ""papule"" visible in the image?",yes,yes,CLOSED,
377,"Based on the visual assessment, is ""vesicle"" present in the image?",no,no,CLOSED,
378,"Based on the visual assessment, is ""excoriation"" present in the image?",no,no,CLOSED,
379,"Did the image exhibit ""exophytic/fungating""?",yes,yes,CLOSED,
380,"Is ""wheal"" visible in the image?",no,no,CLOSED,
382,List the skin attributes captured in the photo.,"plaque,scale,erythema","plaque,scale,erythema",OPEN,
383,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
384,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
386,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
387,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
388,"Did the image exhibit ""erythema""?",yes,yes,CLOSED,
390,Enumerate the visible features on the skin in this photo.,"plaque,fissure,friable,purple,erythema","plaque,exudate,fissure,friable,erythema",OPEN,
391,"Is ""do not consider this image"" visible in the image?",no,no,CLOSED,
393,"According to the image, is there any indication of ""papule""?",yes,yes,CLOSED,
394,"Does the image show any signs of ""purple""?",no,no,CLOSED,
395,"Based on the visual assessment, is ""do not consider this image"" present in the image?",no,no,CLOSED,
396,What can you tell about the skin features from the picture?,"papule,erosion,exudate,friable,exophytic/fungating,erythema","papule,friable,erythema",OPEN,
397,"Based on the visual assessment, is ""dome-shaped"" present in the image?",yes,yes,CLOSED,
398,"Did the image exhibit ""plaque""?",yes,yes,CLOSED,
399,"Based on the visual assessment, is ""pigmented"" present in the image?",no,no,CLOSED,
400,List the skin disease(s) present in the captured photo.,acne,acne,OPEN,
401,"Did the image exhibit ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
402,List any visible skin conditions in the captured photo.,papilomatosis confluentes and reticulate,papilomatosis confluentes and reticulate,OPEN,
403,"Did the image exhibit ""bulla""?",yes,yes,CLOSED,
405,What features are present on the skin in the image?,"plaque,erosion,erythema","plaque,ulcer,erythema",OPEN,
406,"According to the image, is there any indication of ""plaque""?",yes,yes,CLOSED,
408,"Does the image show any signs of ""sclerosis""?",no,no,CLOSED,
409,Describe any noteworthy skin characteristics in the image.,"plaque,ulcer,exudate,friable,erythema","plaque,ulcer,exudate,friable,erythema",OPEN,
410,"Does the image show any signs of ""plaque""?",yes,yes,CLOSED,
411,Can you identify the characteristics of the skin in this image?,"plaque,erythema","plaque,erythema",OPEN,
412,"Is ""erosion"" visible in the image?",no,no,CLOSED,
413,"Is ""erythema"" visible in the image?",yes,yes,CLOSED,
414,"According to the image, is there any indication of ""pigmented""?",no,no,CLOSED,
416,What specific features can you observe on the skin in the picture?,"plaque,erythema","plaque,erythema",OPEN,
417,Describe any noteworthy skin characteristics in the image.,"plaque,scale,erythema","plaque,erythema",OPEN,
419,List any visible skin conditions in the captured photo.,fixed eruptions,fixed eruptions,OPEN,
420,"Based on the visual assessment, is ""warty/papillomatous"" present in the image?",yes,yes,CLOSED,
421,Describe any noteworthy skin characteristics in the image.,papule,papule,OPEN,
422,"Is ""white(hypopigmentation)"" visible in the image?",yes,yes,CLOSED,
423,Can you identify the characteristics of the skin in this image?,"plaque,scar,white(hypopigmentation)","plaque,atrophy,sclerosis,white(hypopigmentation)",OPEN,
424,"Is ""erythema"" visible in the image?",yes,yes,CLOSED,
425,Describe the skin features visible in the picture.,"plaque,erythema","vesicle,plaque,erythema",OPEN,
426,"Based on the visual assessment, is ""white(hypopigmentation)"" present in the image?",no,no,CLOSED,
428,"Based on the visual assessment, is ""black"" present in the image?",no,no,CLOSED,
429,Point out and describe the skin disease featured in the image.,neurofibromatosis,neurofibromatosis,OPEN,
430,Identify and describe any skin ailments in the image.,basal cell carcinoma,basal cell carcinoma,OPEN,
431,"Did the image exhibit ""brown(hyperpigmentation)""?",yes,yes,CLOSED,
432,Describe any noteworthy skin characteristics in the image.,"plaque,erythema","plaque,erythema",OPEN,
433,"Is ""flat topped"" visible in the image?",no,no,CLOSED,
434,"Based on the visual assessment, is ""erythema"" present in the image?",yes,yes,CLOSED,
435,"According to the image, is there any indication of ""papule""?",yes,yes,CLOSED,
436,"According to the image, is there any indication of ""comedo""?",no,no,CLOSED,
437,"Does the image show any signs of ""plaque""?",yes,yes,CLOSED,
438,"According to the image, is there any indication of ""erythema""?",yes,yes,CLOSED,
440,"Does the image show any signs of ""do not consider this image""?",no,no,CLOSED,
441,"Did the image exhibit ""erythema""?",yes,yes,CLOSED,
442,"Based on the visual assessment, is ""papule"" present in the image?",yes,yes,CLOSED,
443,"Did the image exhibit ""erythema""?",yes,yes,CLOSED,
444,"Did the image exhibit ""erythema""?",yes,yes,CLOSED,
445,List the skin attributes captured in the photo.,"plaque,erythema","plaque,erythema",OPEN,
446,"Does the image show any signs of ""pigmented""?",no,no,CLOSED,
447,"Based on the visual assessment, is ""plaque"" present in the image?",yes,yes,CLOSED,
448,Provide a description of the skin disorders visible in the picture.,neutrophilic dermatoses,neutrophilic dermatoses,OPEN,
449,"Based on the visual assessment, is ""crust"" present in the image?",no,no,CLOSED,
