id,question,pred,answer,answer_type,image
93,Identify the skin disease shown in the picture.,psoriasis,eczema,OPEN,
97,Point out and describe the skin disease featured in the image.,drug induced pigmentary changes,malignant melanoma,OPEN,
98,Enumerate the skin diseases visible in this photo.,actinic keratosis,pilar cyst,OPEN,
106,Describe any noteworthy skin characteristics in the image.,"plaque,scar,erythema","plaque,atrophy,scar,white(hypopigmentation),erythema",OPEN,
108,Provide a description of the skin disorders visible in the picture.,lyme disease,photodermatoses,OPEN,
110,"Does the image show any signs of ""nodule""?",no,yes,CLOSED,
116,Can you recognize the skin disorder in this photo?,prurigo nodularis,lichen planus,OPEN,
117,"Does the image show any signs of ""crust""?",no,yes,CLOSED,
121,Enumerate the skin diseases visible in this photo.,dermatomyositis,allergic contact dermatitis,OPEN,
122,Enumerate the skin diseases visible in this photo.,squamous cell carcinoma,xanthomas,OPEN,
123,What specific features can you observe on the skin in the picture?,"bulla,erythema","bulla,erosion",OPEN,
131,What specific features can you observe on the skin in the picture?,"plaque,atrophy,erythema","plaque,atrophy,scar,white(hypopigmentation),purple",OPEN,
133,"According to the image, is there any indication of ""brown(hyperpigmentation)""?",no,yes,CLOSED,
135,"Does the image show any signs of ""wheal""?",no,yes,CLOSED,
138,Provide details about the skin disease captured in the picture.,mycosis fungoides,lichen simplex,OPEN,
148,Can you recognize the skin disorder in this photo?,psoriasis,eczema,OPEN,
151,Describe any noteworthy skin characteristics in the image.,"papule,pustule,erythema","nodule,dome-shaped,erythema",OPEN,
154,"Based on the visual assessment, is ""telangiectasia"" present in the image?",yes,no,CLOSED,
162,What features are present on the skin in the image?,"plaque,bulla,erythema","plaque,brown(hyperpigmentation),erythema",OPEN,
165,Enumerate the skin diseases visible in this photo.,juvenile xanthogranuloma,photodermatoses,OPEN,
173,Can you identify the characteristics of the skin in this image?,"papule,crust,brown(hyperpigmentation),erythema","papule,plaque,scale,brown(hyperpigmentation),white(hypopigmentation)",OPEN,
175,What type of skin ailment can be observed in the picture?,granuloma annulare,lichen planus,OPEN,
177,"Does the image show any signs of ""lichenification""?",yes,no,CLOSED,
186,Point out and describe the skin disease featured in the image.,basal cell carcinoma,actinic keratosis,OPEN,
188,Enumerate the distinctive skin traits visible in the photo.,"plaque,brown(hyperpigmentation)","papule,erosion,scale,brown(hyperpigmentation)",OPEN,
190,Identify the skin disease shown in the picture.,lichen planus,nematode infection,OPEN,
191,Identify and describe any skin ailments in the image.,congenital nevus,naevus comedonicus,OPEN,
192,Enumerate the dermatological conditions visible in the photo.,granuloma annulare,lichen planus,OPEN,
200,List the skin disease(s) present in the captured photo.,sarcoidosis,acne vulgaris,OPEN,
211,Describe the dermatological condition visible in the image.,psoriasis,prurigo nodularis,OPEN,
216,Provide a description of the skin features visible in the picture.,"papule,ulcer,erythema","plaque,ulcer,crust,erythema",OPEN,
225,Comment on the skin features present in the image.,"papule,brown(hyperpigmentation)","plaque,atrophy,brown(hyperpigmentation),white(hypopigmentation)",OPEN,
227,List the skin disease(s) present in the captured photo.,acquired autoimmune bullous diseaseherpes gestationis,lymphangioma,OPEN,
230,"Did the image exhibit ""scar""?",no,yes,CLOSED,
233,Identify the skin disease shown in the picture.,lichen planus,pityriasis rosea,OPEN,
234,"Is ""vesicle"" visible in the image?",yes,no,CLOSED,
238,Comment on the dermatological conditions present in the image.,halo nevus,malignant melanoma,OPEN,
242,List any visible skin conditions in the captured photo.,lupus erythematosus,port wine stain,OPEN,
247,"According to the image, is there any indication of ""papule""?",no,yes,CLOSED,
253,"According to the image, is there any indication of ""crust""?",yes,no,CLOSED,
255,Identify and describe any skin ailments in the image.,rosacea,perioral dermatitis,OPEN,
256,Enumerate the dermatological conditions visible in the photo.,rosacea,lupus subacute,OPEN,
257,"Does the image show any signs of ""sclerosis""?",no,yes,CLOSED,
258,Enumerate the visible features on the skin in this photo.,"plaque,scale,erythema","plaque,purple",OPEN,
259,Point out and describe the skin disease featured in the image.,melanoma,lentigo maligna,OPEN,
264,List any visible skin conditions in the captured photo.,basal cell carcinoma,sarcoidosis,OPEN,
266,List any notable skin traits visible in the picture.,"papule,dome-shaped,yellow","pustule,erythema,acuminate",OPEN,
271,Provide a description of the skin disorders visible in the picture.,photodermatoses,urticaria pigmentosa,OPEN,
304,Enumerate the visible features on the skin in this photo.,"plaque,erythema","papule,erythema",OPEN,
305,Enumerate the distinctive skin traits visible in the photo.,"plaque,scale,erythema","plaque,salmon",OPEN,
307,Comment on the skin features present in the image.,"papule,erythema","plaque,scale,erythema",OPEN,
326,Provide details about the skin disease captured in the picture.,seborrheic dermatitis,actinic keratosis,OPEN,
329,What skin disorder(s) can you identify in this image?,erythema annulare centrifigum,fixed eruptions,OPEN,
341,Provide a description of the skin features visible in the picture.,"nodule,crust,exophytic/fungating,warty/papillomatous,yellow,erythema","plaque,ulcer,friable,yellow,erythema",OPEN,
352,What type of skin ailment can be observed in the picture?,telangiectases,sarcoidosis,OPEN,
362,Can you identify the characteristics of the skin in this image?,"nodule,crust,telangiectasia,dome-shaped,erythema","plaque,ulcer,crust,brown(hyperpigmentation),translucent,erythema,umbilicated",OPEN,
363,"According to the image, is there any indication of ""exudate""?",no,yes,CLOSED,
369,Enumerate the dermatological conditions visible in the photo.,melanoma,squamous cell carcinoma,OPEN,
376,"Did the image exhibit ""umbilicated""?",yes,no,CLOSED,
381,What can you tell about the skin features from the picture?,"plaque,scale,erythema","plaque,crust,fissure,white(hypopigmentation)",OPEN,
385,Enumerate the visible features on the skin in this photo.,"plaque,erythema","patch,erythema",OPEN,
389,"According to the image, is there any indication of ""pigmented""?",yes,no,CLOSED,
392,"According to the image, is there any indication of ""umbilicated""?",yes,no,CLOSED,
404,Comment on the dermatological conditions present in the image.,seborrheic dermatitis,acne vulgaris,OPEN,
407,Can you recognize the skin disorder in this photo?,aplasia cutis,scleroderma,OPEN,
415,Point out and describe the skin disease featured in the image.,acne,pilomatricoma,OPEN,
418,Point out and describe the skin attributes depicted in the image.,"papule,erythema","plaque,scale,erythema",OPEN,
427,What skin condition is depicted in the image?,erythema multiforme,keloid,OPEN,
439,What type of skin ailment can be observed in the picture?,melanoma,basal cell carcinoma,OPEN,
450,Can you recognize the skin disorder in this photo?,neutrophilic dermatoses,photodermatoses,OPEN,
452,Identify and describe any skin ailments in the image.,scabies,acne,OPEN,
453,List the skin attributes captured in the photo.,"papule,erythema","papule,plaque,xerosis,erythema",OPEN,
461,Identify and describe the skin features captured in this photo.,"papule,plaque,erythema","papule,dome-shaped,erythema",OPEN,
468,"Based on the visual assessment, is ""crust"" present in the image?",no,yes,CLOSED,
469,Can you recognize the skin disorder in this photo?,folliculitis,pityriasis rubra pilaris,OPEN,
480,Describe the dermatological condition visible in the image.,lupus erythematosus,urticaria,OPEN,
485,Comment on the skin features present in the image.,"plaque,bulla,erythema","plaque,brown(hyperpigmentation)",OPEN,
491,List the skin disease(s) present in the captured photo.,dyshidrotic eczema,psoriasis,OPEN,
494,What skin disorder(s) can you identify in this image?,tick bite,factitial dermatitis,OPEN,
501,"Is ""ulcer"" visible in the image?",no,yes,CLOSED,
502,"Based on the visual assessment, is ""excoriation"" present in the image?",no,yes,CLOSED,
503,What skin disorder(s) can you identify in this image?,photodermatoses,lupus subacute,OPEN,
504,Describe any noteworthy skin characteristics in the image.,"papule,plaque,erythema","papule,erosion,excoriation,erythema",OPEN,
505,List any visible skin conditions in the captured photo.,rosacea,seborrheic dermatitis,OPEN,
506,Identify and describe any skin ailments in the image.,neutrophilic dermatoses,kaposi sarcoma,OPEN,
513,Enumerate the distinctive skin traits visible in the photo.,"papule,plaque,scale,erythema","papule,purple",OPEN,
517,Enumerate the visible features on the skin in this photo.,"plaque,scale,erythema","plaque,crust,erosion,exudate,erythema",OPEN,
519,What skin disorder(s) can you identify in this image?,papilomatosis confluentes and reticulate,lichen amyloidosis,OPEN,
521,Identify the skin disease shown in the picture.,stevens johnson syndrome,dermatomyositis,OPEN,
522,"Does the image show any signs of ""erythema""?",no,yes,CLOSED,
524,Identify and describe any skin ailments in the image.,dermatofibroma,lichen planus,OPEN,
525,Can you recognize the skin disorder in this photo?,lupus erythematosus,port wine stain,OPEN,
528,Provide details about the skin's appearance in the image.,"papule,crust,erythema","plaque,erythema",OPEN,
529,What specific features can you observe on the skin in the picture?,"papule,pla,erythema","plaque,erythema",OPEN,
539,Describe any noteworthy skin characteristics in the image.,"papule,crust,erythema","papule,scale,brown(hyperpigmentation)",OPEN,
541,Point out and describe the skin disease featured in the image.,basal cell carcinoma,scabies,OPEN,
545,Provide details about the skin's appearance in the image.,"papule,crust,dome-shaped,brown(hyperpigmentation)","papule,white(hypopigmentation)",OPEN,
547,Point out and describe the skin disease featured in the image.,dermatomyositis,drug eruption,OPEN,
548,Point out and describe the skin attributes depicted in the image.,"papule,erythema","plaque,erosion,exudate,friable,erythema",OPEN,
554,Describe the dermatological condition visible in the image.,telangiectases,squamous cell carcinoma,OPEN,
560,List the skin disease(s) present in the captured photo.,perioral dermatitis,port wine stain,OPEN,
568,"Did the image exhibit ""crust""?",yes,no,CLOSED,
569,Describe the skin features visible in the picture.,"papule,erythema","plaque,crust,yellow",OPEN,
577,Comment on the skin features present in the image.,"plaque,scale,brown(hyperpigmentation)","papule,plaque,scale,flat topped,white(hypopigmentation),erythema",OPEN,
580,Comment on the dermatological conditions present in the image.,scleroderma,allergic contact dermatitis,OPEN,
582,What type of skin ailment can be observed in the picture?,sarcoidosis,prurigo nodularis,OPEN,
584,List the skin attributes captured in the photo.,"papule,pustule,erythema","vesicle,erythema",OPEN,
586,List any visible skin conditions in the captured photo.,striae,psoriasis,OPEN,
588,Comment on the dermatological conditions present in the image.,allergic contact dermatitis,eczema,OPEN,
589,"Based on the visual assessment, is ""crust"" present in the image?",yes,no,CLOSED,
591,Identify the skin disease shown in the picture.,lichen planus,necrobiosis lipoidica,OPEN,
592,Can you recognize the skin disorder in this photo?,basal cell carcinoma,scabies,OPEN,
598,Enumerate the skin diseases visible in this photo.,fordyce spots,syringoma,OPEN,
612,Enumerate the dermatological conditions visible in the photo.,dermatomyositis,allergic contact dermatitis,OPEN,
616,Point out and describe the skin attributes depicted in the image.,"plaque,erythema","patch,erythema",OPEN,
619,What type of skin ailment can be observed in the picture?,dariers disease,dyshidrotic eczema,OPEN,
630,List any visible skin conditions in the captured photo.,milia,scleromyxedema,OPEN,
632,Describe the skin features visible in the picture.,"plaque,scale,erythema","nodule,induration,yellow",OPEN,
633,Describe the dermatological condition visible in the image.,xanthomas,squamous cell carcinoma,OPEN,
634,List the skin attributes captured in the photo.,"plaque,erythema","patch,telangiectasia,erythema",OPEN,
638,Enumerate the visible features on the skin in this photo.,"plaque,ulcer,exudate,friable,yellow,erythema","bulla,crust,erosion,exudate,yellow,erythema",OPEN,
640,Describe the dermatological condition visible in the image.,scleroderma,pityriasis rosea,OPEN,
641,Provide a description of the skin disorders visible in the picture.,actinic keratosis,squamous cell carcinoma,OPEN,
642,"Does the image show any signs of ""macule""?",no,yes,CLOSED,
645,List any notable skin traits visible in the picture.,"papule,erythema","plaque,erosion,erythema",OPEN,
651,What features are present on the skin in the image?,"plaque,crust,erosion,erythema","papule,ulcer,scale,erythema",OPEN,
652,"Did the image exhibit ""patch""?",yes,no,CLOSED,
656,Comment on the skin features present in the image.,"plaque,bulla,crust,erosion,erythema","macule,plaque,pustule,patch,crust,brown(hyperpigmentation),erythema",OPEN,
674,What type of skin ailment can be observed in the picture?,tungiasis,nematode infection,OPEN,
675,"Is ""scale"" visible in the image?",yes,no,CLOSED,
677,Can you recognize the skin disorder in this photo?,juvenile xanthogranuloma,pilomatricoma,OPEN,
681,List the skin disease(s) present in the captured photo.,melanoma,malignant melanoma,OPEN,
683,"Did the image exhibit ""translucent""?",no,yes,CLOSED,
701,Comment on the dermatological conditions present in the image.,scleroderma,necrobiosis lipoidica,OPEN,
712,Provide a description of the skin features visible in the picture.,"plaque,atrophy","plaque,scale,erythema",OPEN,
715,List any visible skin conditions in the captured photo.,actinic keratosis,seborrheic dermatitis,OPEN,
718,"Did the image exhibit ""nodule""?",no,yes,CLOSED,
720,"Is ""nodule"" visible in the image?",no,yes,CLOSED,
736,Describe the dermatological condition visible in the image.,stasis edema,photodermatoses,OPEN,
739,"Does the image show any signs of ""plaque""?",no,yes,CLOSED,
748,"Does the image show any signs of ""purpura/petechiae""?",no,yes,CLOSED,
751,Describe the dermatological condition visible in the image.,scabies,urticaria,OPEN,
756,Provide details about the skin's appearance in the image.,"papule,dome-shaped,brown(hyperpigmentation)","papule,crust,erythema",OPEN,
757,Enumerate the skin diseases visible in this photo.,pyogenic granuloma,granuloma annulare,OPEN,
760,Identify the skin disease shown in the picture.,striae,lichen planus,OPEN,
762,List the skin disease(s) present in the captured photo.,acrodermatitis enteropathica,epidermolysis bullosa,OPEN,
778,"According to the image, is there any indication of ""papule""?",yes,no,CLOSED,
780,List any visible skin conditions in the captured photo.,tungiasis,mucous cyst,OPEN,
787,Identify the skin disease shown in the picture.,erythema annulare centrifigum,urticaria,OPEN,
797,Identify and describe any skin ailments in the image.,basal cell carcinoma,hailey hailey disease,OPEN,
801,Identify the skin disease shown in the picture.,dermatofibroma,basal cell carcinoma,OPEN,
807,Enumerate the skin diseases visible in this photo.,necrobiosis lipoidica,scleroderma,OPEN,
808,Can you recognize the skin disorder in this photo?,dermatofibroma,milia,OPEN,
815,"Did the image exhibit ""acuminate""?",no,yes,CLOSED,
819,List the skin disease(s) present in the captured photo.,neurofibromatosis,behcets disease,OPEN,
822,List the skin disease(s) present in the captured photo.,pyogenic granuloma,squamous cell carcinoma,OPEN,
825,Comment on the dermatological conditions present in the image.,allergic contact dermatitis,eczema,OPEN,
826,"According to the image, is there any indication of ""white(hypopigmentation)""?",yes,no,CLOSED,
832,Can you identify the characteristics of the skin in this image?,"plaque,atrophy,white(hypopigmentation)","plaque,erythema",OPEN,
834,What features are present on the skin in the image?,"plaque,erythema","bulla,erythema",OPEN,
835,Can you recognize the skin disorder in this photo?,drug eruption,pityriasis rubra pilaris,OPEN,
842,"Based on the visual assessment, is ""excoriation"" present in the image?",no,yes,CLOSED,
853,Comment on the dermatological conditions present in the image.,hailey hailey disease,neutrophilic dermatoses,OPEN,
854,What skin condition is depicted in the image?,vitiligo,keloid,OPEN,
863,List the skin disease(s) present in the captured photo.,melanoma,kaposi sarcoma,OPEN,
864,List any notable skin traits visible in the picture.,"plaque,ulcer,exudate,friable,erythema","plaque,crust,purpura/petechiae,white(hypopigmentation),yellow,erythema",OPEN,
865,List any notable skin traits visible in the picture.,"plaque,scale,brown(hyperpigmentation)","papule,patch,crust,brown(hyperpigmentation),erythema",OPEN,
868,Identify and describe any skin ailments in the image.,halo nevus,superficial spreading melanoma ssm,OPEN,
871,Point out and describe the skin disease featured in the image.,pityriasis rosea,porokeratosis of mibelli,OPEN,
876,Point out and describe the skin attributes depicted in the image.,"papule,erythema","papule,plaque,excoriation,erythema",OPEN,
880,Provide details about the skin disease captured in the picture.,nematode infection,photodermatoses,OPEN,
884,Can you recognize the skin disorder in this photo?,syringoma,milia,OPEN,
891,Comment on the dermatological conditions present in the image.,tuberous sclerosis,xeroderma pigmentosum,OPEN,
896,What skin disorder(s) can you identify in this image?,hailey hailey disease,acrodermatitis enteropathica,OPEN,
901,Provide a description of the skin features visible in the picture.,"plaque,erythema","papule,pustule,erythema",OPEN,
903,"According to the image, is there any indication of ""plaque""?",yes,no,CLOSED,
904,"Based on the visual assessment, is ""nodule"" present in the image?",yes,no,CLOSED,
908,Enumerate the visible features on the skin in this photo.,"plaque,scale,erythema","papule,plaque,crust,scale,yellow,erythema",OPEN,
913,Enumerate the visible features on the skin in this photo.,"plaque,scale,erythema","plaque,purple",OPEN,
915,Provide details about the skin disease captured in the picture.,incontinentia pigmenti,keloid,OPEN,
919,Comment on the skin features present in the image.,"vesicle,plaque,erosion,erythema","papule,plaque,scale,erythema",OPEN,
921,Provide a description of the skin features visible in the picture.,"plaque,pustule,scale,erythema","vesicle,plaque,bulla,crust,erythema",OPEN,
931,What skin disorder(s) can you identify in this image?,urticaria pigmentosa,scabies,OPEN,
938,Can you identify the characteristics of the skin in this image?,"plaque,crust,erythema","plaque,brown(hyperpigmentation)",OPEN,
945,What can you tell about the skin features from the picture?,"papule,brown(hyperpigmentation)","plaque,nodule,dome-shaped,brown(hyperpigmentation),erythema",OPEN,
946,What skin disorder(s) can you identify in this image?,pityriasis lichenoides chronica,dariers disease,OPEN,
952,What skin disorder(s) can you identify in this image?,scabies,lichen simplex,OPEN,
953,Describe the dermatological condition visible in the image.,drug eruption,allergic contact dermatitis,OPEN,
954,List any notable skin traits visible in the picture.,"nodule,exophytic/fungating,pedunculated,pink","papule,nodule,crust,pedunculated,white(hypopigmentation),erythema",OPEN,
959,What type of skin ailment can be observed in the picture?,basal cell carcinoma,sarcoidosis,OPEN,
963,Describe the dermatological condition visible in the image.,photodermatoses,lyme disease,OPEN,
965,"Does the image show any signs of ""scar""?",yes,no,CLOSED,
969,Identify the skin disease shown in the picture.,squamous cell carcinoma,melanoma,OPEN,
970,"According to the image, is there any indication of ""translucent""?",yes,no,CLOSED,
995,Comment on the dermatological conditions present in the image.,scleroderma,syringoma,OPEN,
999,Point out and describe the skin attributes depicted in the image.,"papule,dome-shaped,brown(hyperpigmentation)","plaque,dome-shaped,black,erythema,pigmented",OPEN,
1000,Comment on the dermatological conditions present in the image.,tick bite,erythema nodosum,OPEN,
1005,Point out and describe the skin attributes depicted in the image.,"nodule,crust,exophytic/fungating,brown(hyperpigmentation)","papule,crust,pedunculated,warty/papillomatous,erythema",OPEN,
1008,Provide a description of the skin features visible in the picture.,"papule,plaque,erythema","patch,telangiectasia,erythema",OPEN,
1009,"According to the image, is there any indication of ""patch""?",yes,no,CLOSED,
1012,Provide a description of the skin disorders visible in the picture.,psoriasis,pustular psoriasis,OPEN,
1014,Identify and describe the skin features captured in this photo.,"papule,brown(hyperpigmentation)","papule,erythema",OPEN,
1018,"Based on the visual assessment, is ""umbilicated"" present in the image?",yes,no,CLOSED,
1023,What specific features can you observe on the skin in the picture?,"plaque,scale,brown(hyperpigmentation)","plaque,scale,scar,erythema",OPEN,
1024,Describe any noteworthy skin characteristics in the image.,"plaque,crust,yellow,erythema","papule,scale,erythema",OPEN,
1029,Identify and describe any skin ailments in the image.,melanoma,mycosis fungoides,OPEN,
1030,List any visible skin conditions in the captured photo.,dariers disease,lichen planus,OPEN,
1033,Point out and describe the skin disease featured in the image.,actinic keratosis,telangiectases,OPEN,
1035,List any visible skin conditions in the captured photo.,drug eruption,psoriasis,OPEN,
1036,What type of skin ailment can be observed in the picture?,dermatofibroma,congenital nevus,OPEN,
1037,What skin condition is depicted in the image?,lupus erythematosus,scleroderma,OPEN,
1041,Provide details about the skin's appearance in the image.,"papule,plaque,crust,brown(hyperpigmentation)","papule,crust,scar,warty/papillomatous,brown(hyperpigmentation),erythema",OPEN,
1042,"According to the image, is there any indication of ""yellow""?",yes,no,CLOSED,
1043,List the skin attributes captured in the photo.,"patch,white(hypopigmentation)","plaque,white(hypopigmentation),erythema",OPEN,
1046,List any visible skin conditions in the captured photo.,psoriasis,photodermatoses,OPEN,
1047,Can you identify the characteristics of the skin in this image?,"plaque,crust,erythema","papule,plaque,brown(hyperpigmentation)",OPEN,
1048,Enumerate the visible features on the skin in this photo.,"plaque,induration,erythema","plaque,sclerosis",OPEN,
1052,Enumerate the distinctive skin traits visible in the photo.,"plaque,scale,erythema","papule,plaque,erosion,erythema",OPEN,
1055,List the skin disease(s) present in the captured photo.,allergic contact dermatitis,acne,OPEN,
1059,Point out and describe the skin disease featured in the image.,eczema,lupus erythematosus,OPEN,
1062,Point out and describe the skin disease featured in the image.,scleromyxedema,pityriasis rubra pilaris,OPEN,
1068,"Based on the visual assessment, is ""scar"" present in the image?",yes,no,CLOSED,
1070,Describe the dermatological condition visible in the image.,allergic contact dermatitis,psoriasis,OPEN,
1071,Describe the dermatological condition visible in the image.,dermatomyositis,photodermatoses,OPEN,
1074,"Did the image exhibit ""excoriation""?",yes,no,CLOSED,
1075,List any visible skin conditions in the captured photo.,mycosis fungoides,basal cell carcinoma,OPEN,
1077,Enumerate the dermatological conditions visible in the photo.,psoriasis,lupus erythematosus,OPEN,
1078,What specific features can you observe on the skin in the picture?,"papule,pla,erythema","patch,erythema",OPEN,
1080,Describe any noteworthy skin characteristics in the image.,"papule,scale,erythema","papule,crust,erosion,erythema",OPEN,
1084,Point out and describe the skin disease featured in the image.,scabies,eczema,OPEN,
1098,Describe any noteworthy skin characteristics in the image.,"plaque,erythema","erythema,wheal",OPEN,
1100,Enumerate the distinctive skin traits visible in the photo.,"papule,brown(hyperpigmentation)","plaque,dome-shaped,brown(hyperpigmentation)",OPEN,
1102,Provide details about the skin's appearance in the image.,"plaque,crust,erythema","plaque,ulcer,exudate,erythema",OPEN,
1104,What skin disorder(s) can you identify in this image?,rhinophyma,basal cell carcinoma,OPEN,
1106,"Does the image show any signs of ""nodule""?",yes,no,CLOSED,
1109,"Is ""induration"" visible in the image?",no,yes,CLOSED,
1110,Provide a description of the skin disorders visible in the picture.,allergic contact dermatitis,mycosis fungoides,OPEN,
1114,Provide a description of the skin disorders visible in the picture.,lupus erythematosus,acrodermatitis enteropathica,OPEN,
1132,Provide a description of the skin disorders visible in the picture.,dermatomyositis,scleromyxedema,OPEN,
1134,What skin disorder(s) can you identify in this image?,rosacea,eczema,OPEN,
1144,Describe the dermatological condition visible in the image.,mucous cyst,stevens johnson syndrome,OPEN,
1145,Describe the dermatological condition visible in the image.,prurigo nodularis,mucinosis,OPEN,
1147,What can you tell about the skin features from the picture?,"plaque,erythema","plaque,scar,brown(hyperpigmentation)",OPEN,
1151,Describe any noteworthy skin characteristics in the image.,"plaque,erythema","plaque,purple",OPEN,
1154,What specific features can you observe on the skin in the picture?,"plaque,crust,erythema","plaque,atrophy,sclerosis,erythema",OPEN,
1159,Comment on the dermatological conditions present in the image.,folliculitis,squamous cell carcinoma,OPEN,
1162,Describe any noteworthy skin characteristics in the image.,"papule,erythema","macule,erythema",OPEN,
1164,"Based on the visual assessment, is ""acuminate"" present in the image?",no,yes,CLOSED,
1167,What skin condition is depicted in the image?,epidermal nevus,dyshidrotic eczema,OPEN,
1175,What type of skin ailment can be observed in the picture?,seborrheic keratosis,sarcoidosis,OPEN,
1178,What skin condition is depicted in the image?,pyogenic granuloma,juvenile xanthogranuloma,OPEN,
1181,Enumerate the visible features on the skin in this photo.,"papule,erythema","plaque,erythema",OPEN,
1185,Provide details about the skin's appearance in the image.,"plaque,erythema","papule,erythema",OPEN,
1189,"Is ""scale"" visible in the image?",yes,no,CLOSED,
1191,Describe any noteworthy skin characteristics in the image.,"plaque,erythema","patch,erythema",OPEN,
1192,Comment on the dermatological conditions present in the image.,ichthyosis vulgaris,lichen amyloidosis,OPEN,
1198,Identify and describe any skin ailments in the image.,neurofibromatosis,photodermatoses,OPEN,
1203,Provide a description of the skin features visible in the picture.,"plaque,scale,erythema","papule,plaque,erythema,lichenification",OPEN,
1207,List the skin disease(s) present in the captured photo.,melanoma,basal cell carcinoma,OPEN,
1208,"Does the image show any signs of ""nodule""?",no,yes,CLOSED,
1219,List the skin attributes captured in the photo.,"plaque,bulla,erythema","vesicle,plaque,crust,erosion,exudate,yellow,erythema",OPEN,
1227,List the skin attributes captured in the photo.,"papule,crust,dome-shaped,erythema","nodule,crust,erythema,umbilicated",OPEN,
1230,Comment on the skin features present in the image.,"papule,plaque,erythema","papule,pustule,erosion,erythema",OPEN,
1232,Identify and describe the skin features captured in this photo.,"plaque,scale,erythema","plaque,scale,white(hypopigmentation)",OPEN,
1233,Enumerate the skin diseases visible in this photo.,scleroderma,erythema nodosum,OPEN,
1236,"Based on the visual assessment, is ""burrow"" present in the image?",no,yes,CLOSED,
1238,Point out and describe the skin disease featured in the image.,erythema annulare centrifigum,photodermatoses,OPEN,
1239,List the skin disease(s) present in the captured photo.,superficial spreading melanoma ssm,nevocytic nevus,OPEN,
1245,Describe any noteworthy skin characteristics in the image.,"plaque,scale,erythema","papule,erythema",OPEN,
1246,"Is ""atrophy"" visible in the image?",no,yes,CLOSED,
1248,Describe the dermatological condition visible in the image.,pityriasis rubra pilaris,lichen amyloidosis,OPEN,
1251,"Does the image show any signs of ""erosion""?",yes,no,CLOSED,
1257,List any notable skin traits visible in the picture.,"plaque,scale,erythema","papule,scale,brown(hyperpigmentation)",OPEN,
1263,Provide a description of the skin disorders visible in the picture.,becker nevus,epidermal nevus,OPEN,
1267,Enumerate the skin diseases visible in this photo.,lupus erythematosus,necrobiosis lipoidica,OPEN,
1274,Provide details about the skin disease captured in the picture.,hailey hailey disease,erythema elevatum diutinum,OPEN,
1276,What features are present on the skin in the image?,"plaque,brown(hyperpigmentation)","plaque,scale",OPEN,
1278,Provide details about the skin's appearance in the image.,"papule,white(hypopigmentation)","papule,dome-shaped,erythema",OPEN,
1280,Describe any noteworthy skin characteristics in the image.,"plaque,erythema","papule,plaque,scale,erythema",OPEN,
1281,Describe any noteworthy skin characteristics in the image.,"plaque,erythema","plaque,telangiectasia,scar,erythema",OPEN,
1295,What skin disorder(s) can you identify in this image?,basal cell carcinoma,sarcoidosis,OPEN,
1302,What specific features can you observe on the skin in the picture?,"plaque,crust,brown(hyperpigmentation),yellow,erythema","plaque,crust,atrophy,telangiectasia,sclerosis,erythema",OPEN,
1303,List any visible skin conditions in the captured photo.,pityriasis rubra pilaris,mycosis fungoides,OPEN,
1306,What specific features can you observe on the skin in the picture?,"papule,crust,telangiectasia,erythema","plaque,atrophy",OPEN,
1308,Provide details about the skin disease captured in the picture.,rosacea,seborrheic dermatitis,OPEN,
